,event_id,subject_id,timestamp,session_index,plane,setup,task,block,trial_index,stim_number,stim_type,stim_country_ids,stim_sexes,stim_talker_ids,speaker_ids,stim_level,resp_number,is_correct,speaker_distance_mean,speaker_distance_st_dev,reaction_time,spectral_coverage
0,,sub_110,2024-07-08 10:47:19,3,distance,cathedral,numerosity_judgement,1,66,2,countries_forward,"['_Sudan_', '_Oman_']","['m', 'f']","['p318', 'p245']","[5, 8]","[90.34149293193902, 92.0152836843556]",2.0,True,8.5,2.1213203435596424,1.9998562335968018,0.867699466575871
0,,sub_110,2024-07-08 10:47:23,3,distance,cathedral,numerosity_judgement,1,67,4,countries_forward,"['_Peru_', '_Yemen_', '_Congo_', '_Cuba_']","['f', 'f', 'm', 'm']","['p245', 'p248', 'p256', 'p229']","[5, 2, 1, 3]","[90.34149293193902, 87.57049330475357, 86.2038576498559, 89.14911522239515]",3.0,False,4.75,1.707825127659933,1.8123712539672852,0.7025309272500284
0,,sub_110,2024-07-08 10:47:26,3,distance,cathedral,numerosity_judgement,1,68,5,countries_forward,"['_Tonga_', '_Yemen_', '_Togo_', '_Japan_', '_Cuba_']","['f', 'm', 'f', 'm', 'f']","['p245', 'p307', 'p284', 'p318', 'p268']","[3, 9, 2, 7, 0]","[89.14911522239515, 92.00610777531934, 87.57049330475357, 91.73820004985969, 84.40078082039426]",3.0,False,6.2,3.7013511046643495,1.8123700618743896,0.7784587447508796
0,,sub_110,2024-07-08 10:47:30,3,distance,cathedral,numerosity_judgement,1,69,6,countries_forward,"['_Cuba_', '_Oman_', '_Belgium_', '_Mali_', '_Japan_', '_Togo_']","['f', 'f', 'f', 'f', 'm', 'm']","['p284', 'p248', 'p245', 'p268', 'p229', 'p256']","[7, 0, 1, 2, 10, 6]","[91.73820004985969, 84.40078082039426, 86.2038576498559, 87.57049330475357, 93.00003341222717, 91.58892582949886]",4.0,False,6.333333333333333,3.9327683210007,1.5623514652252197,0.931097491771649
0,,sub_110,2024-07-08 10:47:34,3,distance,cathedral,numerosity_judgement,1,70,3,countries_forward,"['_Japan_', '_Yemen_', '_Peru_']","['m', 'f', 'm']","['p307', 'p268', 'p256']","[9, 2, 4]","[92.00610777531934, 87.57049330475357, 89.31368318402099]",4.0,False,7.0,3.605551275463989,2.4998199939727783,0.8028600612870276
0,,sub_110,2024-07-08 10:47:37,3,distance,cathedral,numerosity_judgement,1,71,6,countries_forward,"['_Tonga_', '_Peru_', '_Britain_', '_Oman_', '_Yemen_', '_Mali_']","['f', 'f', 'm', 'f', 'm', 'f']","['p245', 'p268', 'p318', 'p248', 'p307', 'p284']","[10, 8, 6, 9, 2, 7]","[93.00003341222717, 92.0152836843556, 91.58892582949886, 92.00610777531934, 87.57049330475357, 91.73820004985969]",5.0,False,9.0,2.8284271247461903,1.2498860359191895,0.7124843945068664
0,,sub_110,2024-07-08 10:47:41,3,distance,cathedral,numerosity_judgement,1,72,5,countries_forward,"['_Tonga_', '_Yemen_', '_Peru_', '_Mali_', '_Oman_']","['m', 'f', 'f', 'f', 'm']","['p229', 'p268', 'p248', 'p284', 'p307']","[10, 8, 6, 2, 4]","[93.00003341222717, 92.0152836843556, 91.58892582949886, 87.57049330475357, 89.31368318402099]",5.0,True,8.0,3.1622776601683795,1.312406301498413,0.6974804221995233
0,,sub_110,2024-07-08 10:47:44,3,distance,cathedral,numerosity_judgement,1,73,2,countries_forward,"['_Oman_', '_Yemen_']","['m', 'm']","['p307', 'p229']","[5, 3]","[90.34149293193902, 89.14911522239515]",2.0,True,6.0,1.4142135623730951,1.937361240386963,0.6022471910112359
0,,sub_110,2024-07-08 10:47:48,3,distance,cathedral,numerosity_judgement,1,74,4,countries_forward,"['_Syria_', '_Mali_', '_Sudan_', '_Togo_']","['m', 'f', 'f', 'f']","['p256', 'p245', 'p284', 'p268']","[8, 7, 2, 0]","[92.0152836843556, 91.73820004985969, 87.57049330475357, 84.40078082039426]",3.0,False,6.25,3.8622100754188224,1.749875783920288,0.8373737373737373
0,,sub_110,2024-07-08 10:49:45,3,distance,cathedral,numerosity_judgement,2,0,3,countries_forward,"['_Tonga_', '_Mali_', '_Congo_']","['f', 'f', 'f']","['p245', 'p268', 'p248']","[9, 2, 7]","[92.00610777531934, 87.57049330475357, 91.73820004985969]",3.0,True,8.0,3.605551275463989,2.9997851848602295,0.8197934400181591
0,,sub_110,2024-07-08 10:49:49,3,distance,cathedral,numerosity_judgement,2,1,6,countries_forward,"['_Britain_', '_Belgium_', '_Oman_', '_Cuba_', '_Yemen_', '_Mali_']","['f', 'm', 'm', 'm', 'f', 'f']","['p268', 'p256', 'p307', 'p229', 'p245', 'p248']","[7, 3, 6, 10, 8, 9]","[91.73820004985969, 89.14911522239515, 91.58892582949886, 93.00003341222717, 92.0152836843556, 92.00610777531934]",3.0,False,9.166666666666666,2.48327740429189,2.4373245239257812,0.7578254454658949
0,,sub_110,2024-07-08 10:49:52,3,distance,cathedral,numerosity_judgement,2,2,2,countries_forward,"['_Yemen_', '_Tonga_']","['m', 'm']","['p307', 'p229']","[2, 7]","[87.57049330475357, 91.73820004985969]",2.0,True,6.5,3.5355339059327378,1.7498741149902344,0.86729088639201
0,,sub_110,2024-07-08 10:49:56,3,distance,cathedral,numerosity_judgement,2,3,5,countries_forward,"['_Belgium_', '_Peru_', '_Britain_', '_Sudan_', '_Oman_']","['m', 'f', 'm', 'm', 'm']","['p229', 'p284', 'p307', 'p318', 'p256']","[8, 2, 10, 0, 6]","[92.0152836843556, 87.57049330475357, 93.00003341222717, 84.40078082039426, 91.58892582949886]",3.0,False,7.2,4.147288270665544,1.4374563694000244,0.8321416411304052
0,,sub_110,2024-07-08 10:49:59,3,distance,cathedral,numerosity_judgement,2,4,4,countries_forward,"['_Belgium_', '_Syria_', '_Japan_', '_Congo_']","['f', 'm', 'f', 'f']","['p245', 'p229', 'p268', 'p284']","[6, 3, 8, 9]","[91.58892582949886, 89.14911522239515, 92.0152836843556, 92.00610777531934]",4.0,True,8.5,2.6457513110645907,1.874866008758545,0.9227669958007036
0,,sub_110,2024-07-08 10:50:03,3,distance,cathedral,numerosity_judgement,2,5,5,countries_forward,"['_Oman_', '_Cuba_', '_Japan_', '_Sudan_', '_Togo_']","['f', 'f', 'm', 'm', 'm']","['p248', 'p268', 'p307', 'p256', 'p318']","[3, 6, 7, 5, 2]","[89.14911522239515, 91.58892582949886, 91.73820004985969, 90.34149293193902, 87.57049330475357]",3.0,False,6.6,2.073644135332772,1.4999287128448486,0.7387243218703893
0,,sub_110,2024-07-08 10:50:07,3,distance,cathedral,numerosity_judgement,2,6,6,countries_forward,"['_Cuba_', '_Belgium_', '_Yemen_', '_Peru_', '_Mali_', '_Togo_']","['f', 'f', 'f', 'm', 'm', 'f']","['p248', 'p284', 'p245', 'p307', 'p256', 'p268']","[3, 8, 7, 1, 4, 5]","[89.14911522239515, 92.0152836843556, 91.73820004985969, 86.2038576498559, 89.31368318402099, 90.34149293193902]",4.0,False,6.666666666666667,2.581988897471611,2.187342405319214,0.8293156281920326
0,,sub_110,2024-07-08 10:50:11,3,distance,cathedral,numerosity_judgement,2,7,4,countries_forward,"['_Tonga_', '_Syria_', '_Togo_', '_Japan_']","['f', 'm', 'f', 'm']","['p268', 'p229', 'p248', 'p307']","[2, 9, 7, 5]","[87.57049330475357, 92.00610777531934, 91.73820004985969, 90.34149293193902]",4.0,True,7.75,2.9860788111948193,2.2498385906219482,0.9023833844058564
0,,sub_110,2024-07-08 10:50:14,3,distance,cathedral,numerosity_judgement,2,8,3,countries_forward,"['_Sudan_', '_Tonga_', '_Cuba_']","['f', 'm', 'f']","['p245', 'p307', 'p268']","[10, 6, 5]","[93.00003341222717, 91.58892582949886, 90.34149293193902]",3.0,True,9.0,2.6457513110645907,1.1874148845672607,0.8871410736579276
0,,sub_110,2024-07-08 10:50:16,3,distance,cathedral,numerosity_judgement,2,9,2,countries_forward,"['_Cuba_', '_Peru_']","['m', 'f']","['p307', 'p268']","[7, 4]","[91.73820004985969, 89.31368318402099]",2.0,True,7.5,2.1213203435596424,1.1874148845672607,0.6280104414935875
0,,sub_110,2024-07-08 10:50:20,3,distance,cathedral,numerosity_judgement,2,10,5,countries_forward,"['_Yemen_', '_Cuba_', '_Tonga_', '_Oman_', '_Peru_']","['f', 'm', 'f', 'f', 'm']","['p284', 'p229', 'p248', 'p245', 'p307']","[7, 3, 5, 6, 2]","[91.73820004985969, 89.14911522239515, 90.34149293193902, 91.58892582949886, 87.57049330475357]",3.0,False,6.6,2.073644135332772,1.5623884201049805,0.6934740665077743
0,,sub_110,2024-07-08 10:50:23,3,distance,cathedral,numerosity_judgement,2,11,2,countries_forward,"['_Yemen_', '_Peru_']","['f', 'f']","['p245', 'p268']","[7, 3]","[91.73820004985969, 89.14911522239515]",2.0,True,7.0,2.8284271247461903,1.7498726844787598,0.7169787765293383
0,,sub_110,2024-07-08 10:50:26,3,distance,cathedral,numerosity_judgement,2,12,3,countries_forward,"['_Mali_', '_Britain_', '_Yemen_']","['f', 'm', 'm']","['p284', 'p256', 'p318']","[4, 5, 7]","[89.31368318402099, 90.34149293193902, 91.73820004985969]",3.0,True,7.333333333333333,1.5275252316519465,1.4998931884765625,0.774361593462717
0,,sub_110,2024-07-08 10:50:30,3,distance,cathedral,numerosity_judgement,2,13,4,countries_forward,"['_Cuba_', '_Peru_', '_Togo_', '_Belgium_']","['m', 'f', 'm', 'f']","['p307', 'p248', 'p256', 'p268']","[7, 2, 5, 0]","[91.73820004985969, 87.57049330475357, 90.34149293193902, 84.40078082039426]",3.0,False,5.5,3.1091263510296048,1.6248838901519775,0.7362047440699127
0,,sub_110,2024-07-08 10:50:33,3,distance,cathedral,numerosity_judgement,2,14,6,countries_forward,"['_Belgium_', '_Japan_', '_Sudan_', '_Oman_', '_Yemen_', '_Togo_']","['m', 'f', 'f', 'f', 'f', 'm']","['p229', 'p248', 'p268', 'p284', 'p245', 'p318']","[10, 9, 4, 6, 8, 7]","[93.00003341222717, 92.00610777531934, 89.31368318402099, 91.58892582949886, 92.0152836843556, 91.73820004985969]",4.0,False,9.333333333333334,2.160246899469287,1.3749027252197266,0.9269322437861764
0,,sub_110,2024-07-08 10:50:36,3,distance,cathedral,numerosity_judgement,2,15,2,countries_forward,"['_Britain_', '_Belgium_']","['m', 'm']","['p318', 'p307']","[9, 7]","[92.00610777531934, 91.73820004985969]",2.0,True,10.0,1.4142135623730951,1.687378168106079,0.8087163772557031
0,,sub_110,2024-07-08 10:50:40,3,distance,cathedral,numerosity_judgement,2,16,5,countries_forward,"['_Belgium_', '_Cuba_', '_Britain_', '_Sudan_', '_Peru_']","['f', 'm', 'f', 'm', 'f']","['p248', 'p256', 'p245', 'p229', 'p284']","[9, 4, 2, 10, 0]","[92.00610777531934, 89.31368318402099, 87.57049330475357, 93.00003341222717, 84.40078082039426]",4.0,False,7.0,4.358898943540674,1.5623865127563477,0.943865622517308
0,,sub_110,2024-07-08 10:50:43,3,distance,cathedral,numerosity_judgement,2,17,6,countries_forward,"['_Oman_', '_Cuba_', '_Mali_', '_Britain_', '_Togo_', '_Tonga_']","['m', 'm', 'm', 'f', 'm', 'f']","['p229', 'p318', 'p256', 'p248', 'p307', 'p245']","[10, 3, 4, 9, 8, 5]","[93.00003341222717, 89.14911522239515, 89.31368318402099, 92.00610777531934, 92.0152836843556, 90.34149293193902]",5.0,False,8.5,2.8809720581775866,1.1874430179595947,0.7045851776188855
0,,sub_110,2024-07-08 10:50:46,3,distance,cathedral,numerosity_judgement,2,18,4,countries_forward,"['_Britain_', '_Mali_', '_Peru_', '_Oman_']","['f', 'f', 'm', 'm']","['p268', 'p248', 'p318', 'p229']","[0, 4, 1, 3]","[84.40078082039426, 89.31368318402099, 86.2038576498559, 89.14911522239515]",4.0,True,4.0,1.8257418583505538,1.1249194145202637,0.6887413460447168
0,,sub_110,2024-07-08 10:50:49,3,distance,cathedral,numerosity_judgement,2,19,3,countries_forward,"['_Congo_', '_Oman_', '_Togo_']","['f', 'm', 'm']","['p248', 'p307', 'p318']","[4, 1, 2]","[89.31368318402099, 86.2038576498559, 87.57049330475357]",3.0,True,4.333333333333333,1.5275252316519465,1.4374196529388428,0.8484621495857451
0,,sub_110,2024-07-08 10:50:52,3,distance,cathedral,numerosity_judgement,2,20,2,countries_forward,"['_Oman_', '_Yemen_']","['m', 'm']","['p229', 'p256']","[3, 6]","[89.14911522239515, 91.58892582949886]",2.0,True,6.5,2.1213203435596424,1.7498745918273926,0.5410623084780388
0,,sub_110,2024-07-08 10:50:55,3,distance,cathedral,numerosity_judgement,2,21,3,countries_forward,"['_Congo_', '_Oman_', '_Yemen_']","['f', 'm', 'f']","['p268', 'p307', 'p245']","[3, 4, 6]","[89.14911522239515, 89.31368318402099, 91.58892582949886]",4.0,False,6.333333333333333,1.5275252316519465,1.5623605251312256,0.6248439450686641
0,,sub_110,2024-07-08 10:50:59,3,distance,cathedral,numerosity_judgement,2,22,5,countries_forward,"['_Britain_', '_Oman_', '_Peru_', '_Japan_', '_Congo_']","['m', 'm', 'm', 'm', 'f']","['p307', 'p229', 'p318', 'p256', 'p268']","[6, 9, 10, 3, 5]","[91.58892582949886, 92.00610777531934, 93.00003341222717, 89.14911522239515, 90.34149293193902]",5.0,True,8.6,2.8809720581775866,1.8748652935028076,0.7337532629667461
0,,sub_110,2024-07-08 10:51:03,3,distance,cathedral,numerosity_judgement,2,23,6,countries_forward,"['_Tonga_', '_Mali_', '_Cuba_', '_Belgium_', '_Togo_', '_Sudan_']","['m', 'm', 'f', 'f', 'f', 'f']","['p307', 'p318', 'p245', 'p268', 'p248', 'p284']","[2, 1, 0, 5, 3, 9]","[87.57049330475357, 86.2038576498559, 84.40078082039426, 90.34149293193902, 89.14911522239515, 92.00610777531934]",5.0,False,5.333333333333333,3.265986323710904,1.9998564720153809,0.9438769719668596
0,,sub_110,2024-07-08 10:51:06,3,distance,cathedral,numerosity_judgement,2,24,4,countries_forward,"['_Syria_', '_Britain_', '_Mali_', '_Togo_']","['m', 'm', 'm', 'f']","['p229', 'p307', 'p256', 'p245']","[3, 8, 5, 10]","[89.14911522239515, 92.0152836843556, 90.34149293193902, 93.00003341222717]",4.0,True,8.5,3.1091263510296048,1.8123703002929688,0.7546362501418681
0,,sub_110,2024-07-08 10:51:09,3,distance,cathedral,numerosity_judgement,2,25,2,countries_forward,"['_Cuba_', '_Oman_']","['m', 'f']","['p307', 'p245']","[2, 10]","[87.57049330475357, 93.00003341222717]",3.0,False,8.0,5.656854249492381,1.3124053478240967,0.6400295085688344
0,,sub_110,2024-07-08 10:51:12,3,distance,cathedral,numerosity_judgement,2,26,3,countries_forward,"['_Mali_', '_Sudan_', '_Congo_']","['f', 'f', 'f']","['p284', 'p245', 'p268']","[3, 9, 0]","[89.14911522239515, 92.00610777531934, 84.40078082039426]",3.0,True,6.0,4.58257569495584,1.6248829364776611,0.9515265009647031
0,,sub_110,2024-07-08 10:51:16,3,distance,cathedral,numerosity_judgement,2,27,6,countries_forward,"['_Sudan_', '_Togo_', '_Japan_', '_Britain_', '_Syria_', '_Tonga_']","['m', 'm', 'm', 'm', 'f', 'f']","['p229', 'p256', 'p318', 'p307', 'p268', 'p284']","[2, 3, 10, 4, 6, 0]","[87.57049330475357, 89.14911522239515, 93.00003341222717, 89.31368318402099, 91.58892582949886, 84.40078082039426]",4.0,False,6.166666666666667,3.488074922742725,1.6873795986175537,0.955237770968108
0,,sub_110,2024-07-08 10:51:20,3,distance,cathedral,numerosity_judgement,2,28,4,countries_forward,"['_Congo_', '_Syria_', '_Cuba_', '_Japan_']","['f', 'f', 'm', 'm']","['p248', 'p245', 'p318', 'p307']","[2, 9, 7, 0]","[87.57049330475357, 92.00610777531934, 91.73820004985969, 84.40078082039426]",4.0,True,6.5,4.203173404306164,2.5623157024383545,0.8758143230053342
0,,sub_110,2024-07-08 10:51:24,3,distance,cathedral,numerosity_judgement,2,29,5,countries_forward,"['_Britain_', '_Syria_', '_Belgium_', '_Tonga_', '_Congo_']","['f', 'f', 'f', 'f', 'm']","['p248', 'p284', 'p245', 'p268', 'p307']","[4, 9, 3, 1, 8]","[89.31368318402099, 92.00610777531934, 89.14911522239515, 86.2038576498559, 92.0152836843556]",3.0,False,7.0,3.391164991562634,1.7499024868011475,0.9658268073998412
0,,sub_110,2024-07-08 10:51:28,3,distance,cathedral,numerosity_judgement,2,30,3,countries_forward,"['_Peru_', '_Tonga_', '_Mali_']","['m', 'm', 'f']","['p256', 'p307', 'p248']","[4, 1, 7]","[89.31368318402099, 86.2038576498559, 91.73820004985969]",3.0,True,6.0,3.0,1.9998564720153809,0.9122347066167292
0,,sub_110,2024-07-08 10:51:32,3,distance,cathedral,numerosity_judgement,2,31,4,countries_forward,"['_Oman_', '_Mali_', '_Yemen_', '_Britain_']","['f', 'f', 'm', 'f']","['p248', 'p268', 'p256', 'p245']","[3, 6, 9, 7]","[89.14911522239515, 91.58892582949886, 92.00610777531934, 91.73820004985969]",2.0,False,8.25,2.5,2.062352418899536,0.6700034048348655
0,,sub_110,2024-07-08 10:51:35,3,distance,cathedral,numerosity_judgement,2,32,6,countries_forward,"['_Togo_', '_Japan_', '_Cuba_', '_Congo_', '_Belgium_', '_Mali_']","['m', 'm', 'm', 'f', 'f', 'm']","['p318', 'p307', 'p256', 'p245', 'p248', 'p229']","[3, 7, 9, 10, 6, 1]","[89.14911522239515, 91.73820004985969, 92.00610777531934, 93.00003341222717, 91.58892582949886, 86.2038576498559]",5.0,False,8.0,3.4641016151377544,1.6248836517333984,0.8713539893315174
0,,sub_110,2024-07-08 10:51:40,3,distance,cathedral,numerosity_judgement,2,33,5,countries_forward,"['_Peru_', '_Yemen_', '_Britain_', '_Oman_', '_Mali_']","['f', 'f', 'f', 'f', 'm']","['p284', 'p248', 'p245', 'p268', 'p229']","[2, 10, 1, 4, 6]","[87.57049330475357, 93.00003341222717, 86.2038576498559, 89.31368318402099, 91.58892582949886]",5.0,True,6.6,3.5777087639996634,2.937289237976074,0.7091703552377709
0,,sub_110,2024-07-08 10:51:43,3,distance,cathedral,numerosity_judgement,2,34,2,countries_forward,"['_Oman_', '_Congo_']","['m', 'f']","['p307', 'p245']","[1, 2]","[86.2038576498559, 87.57049330475357]",2.0,True,3.5,0.7071067811865476,1.3749010562896729,0.8505731472023607
0,,sub_110,2024-07-08 10:51:46,3,distance,cathedral,numerosity_judgement,2,35,4,countries_forward,"['_Mali_', '_Britain_', '_Yemen_', '_Togo_']","['m', 'f', 'f', 'm']","['p229', 'p248', 'p245', 'p307']","[4, 0, 9, 10]","[89.31368318402099, 84.40078082039426, 92.00610777531934, 93.00003341222717]",4.0,True,7.75,4.645786621588784,1.8748672008514404,0.8296674611281353
0,,sub_110,2024-07-08 10:51:50,3,distance,cathedral,numerosity_judgement,2,36,2,countries_forward,"['_Oman_', '_Yemen_']","['m', 'f']","['p307', 'p245']","[6, 10]","[91.58892582949886, 93.00003341222717]",3.0,False,10.0,2.8284271247461903,2.2498388290405273,0.5938372488934287
0,,sub_110,2024-07-08 10:51:54,3,distance,cathedral,numerosity_judgement,2,37,3,countries_forward,"['_Mali_', '_Cuba_', '_Britain_']","['f', 'm', 'f']","['p268', 'p307', 'p248']","[10, 4, 6]","[93.00003341222717, 89.31368318402099, 91.58892582949886]",2.0,False,8.666666666666666,3.055050463303893,2.1873433589935303,0.8030530019294064
0,,sub_110,2024-07-08 10:51:58,3,distance,cathedral,numerosity_judgement,2,38,5,countries_forward,"['_Yemen_', '_Syria_', '_Oman_', '_Belgium_', '_Sudan_']","['m', 'f', 'm', 'f', 'f']","['p229', 'p268', 'p318', 'p245', 'p248']","[5, 8, 3, 7, 1]","[90.34149293193902, 92.0152836843556, 89.14911522239515, 91.73820004985969, 86.2038576498559]",5.0,True,6.8,2.863564212655271,1.8123700618743896,0.8758824197026445
0,,sub_110,2024-07-08 10:52:02,3,distance,cathedral,numerosity_judgement,2,39,6,countries_forward,"['_Syria_', '_Congo_', '_Britain_', '_Togo_', '_Yemen_', '_Mali_']","['m', 'm', 'm', 'f', 'm', 'f']","['p307', 'p229', 'p318', 'p248', 'p256', 'p245']","[10, 4, 5, 2, 9, 0]","[93.00003341222717, 89.31368318402099, 90.34149293193902, 87.57049330475357, 92.00610777531934, 84.40078082039426]",5.0,False,7.0,3.8987177379235853,1.8748643398284912,0.8110316649642493
0,,sub_110,2024-07-08 10:52:05,3,distance,cathedral,numerosity_judgement,2,40,4,countries_forward,"['_Mali_', '_Japan_', '_Cuba_', '_Britain_']","['f', 'm', 'm', 'm']","['p245', 'p256', 'p307', 'p229']","[5, 10, 2, 9]","[90.34149293193902, 93.00003341222717, 87.57049330475357, 92.00610777531934]",4.0,True,8.5,3.696845502136472,1.7498743534088135,0.8098626716604245
0,,sub_110,2024-07-08 10:52:08,3,distance,cathedral,numerosity_judgement,2,41,5,countries_forward,"['_Syria_', '_Oman_', '_Sudan_', '_Britain_', '_Japan_']","['m', 'm', 'm', 'f', 'f']","['p307', 'p229', 'p256', 'p248', 'p284']","[9, 4, 8, 3, 6]","[92.00610777531934, 89.31368318402099, 92.0152836843556, 89.14911522239515, 91.58892582949886]",4.0,False,8.0,2.5495097567963922,1.1874148845672607,0.8652139371240495
0,,sub_110,2024-07-08 10:52:12,3,distance,cathedral,numerosity_judgement,2,42,3,countries_forward,"['_Yemen_', '_Oman_', '_Britain_']","['m', 'm', 'f']","['p229', 'p307', 'p245']","[3, 8, 7]","[89.14911522239515, 92.0152836843556, 91.73820004985969]",3.0,True,8.0,2.6457513110645907,2.124849557876587,0.6654295766655317
0,,sub_110,2024-07-08 10:52:15,3,distance,cathedral,numerosity_judgement,2,43,2,countries_forward,"['_Tonga_', '_Cuba_']","['m', 'm']","['p229', 'p307']","[0, 7]","[84.40078082039426, 91.73820004985969]",2.0,True,5.5,4.949747468305833,1.7498719692230225,0.6963795255930088
0,,sub_110,2024-07-08 10:52:20,3,distance,cathedral,numerosity_judgement,2,44,6,countries_forward,"['_Cuba_', '_Yemen_', '_Japan_', '_Peru_', '_Britain_', '_Sudan_']","['f', 'm', 'f', 'm', 'f', 'f']","['p245', 'p307', 'p248', 'p229', 'p284', 'p268']","[6, 4, 8, 5, 1, 7]","[91.58892582949886, 89.31368318402099, 92.0152836843556, 90.34149293193902, 86.2038576498559, 91.73820004985969]",5.0,False,7.166666666666667,2.48327740429189,2.5623161792755127,0.8863693110884122
0,,sub_110,2024-07-08 10:52:23,3,distance,cathedral,numerosity_judgement,2,45,2,countries_forward,"['_Belgium_', '_Mali_']","['f', 'm']","['p245', 'p318']","[2, 5]","[87.57049330475357, 90.34149293193902]",2.0,True,5.5,2.1213203435596424,1.5623877048492432,0.9806945863125638
0,,sub_110,2024-07-08 10:52:26,3,distance,cathedral,numerosity_judgement,2,46,5,countries_forward,"['_Sudan_', '_Togo_', '_Japan_', '_Syria_', '_Peru_']","['m', 'm', 'f', 'f', 'f']","['p318', 'p256', 'p248', 'p284', 'p268']","[10, 0, 5, 1, 7]","[93.00003341222717, 84.40078082039426, 90.34149293193902, 86.2038576498559, 91.73820004985969]",4.0,False,6.6,4.159326868617084,1.43739652633667,0.916354556803995
0,,sub_110,2024-07-08 10:52:30,3,distance,cathedral,numerosity_judgement,2,47,6,countries_forward,"['_Sudan_', '_Peru_', '_Mali_', '_Oman_', '_Tonga_', '_Cuba_']","['m', 'm', 'f', 'm', 'f', 'f']","['p256', 'p229', 'p248', 'p307', 'p245', 'p268']","[4, 6, 5, 8, 7, 3]","[89.31368318402099, 91.58892582949886, 90.34149293193902, 92.0152836843556, 91.73820004985969, 89.14911522239515]",5.0,False,7.5,1.8708286933869707,1.8748652935028076,0.7172625127681308
0,,sub_110,2024-07-08 10:52:33,3,distance,cathedral,numerosity_judgement,2,48,3,countries_forward,"['_Yemen_', '_Mali_', '_Peru_']","['m', 'f', 'm']","['p256', 'p245', 'p318']","[3, 4, 10]","[89.14911522239515, 89.31368318402099, 93.00003341222717]",3.0,True,7.666666666666667,3.7859388972001824,1.249910593032837,0.7485075473839519
0,,sub_110,2024-07-08 10:52:36,3,distance,cathedral,numerosity_judgement,2,49,4,countries_forward,"['_Yemen_', '_Oman_', '_Peru_', '_Togo_']","['m', 'm', 'f', 'm']","['p229', 'p307', 'p268', 'p256']","[9, 5, 3, 10]","[92.00610777531934, 90.34149293193902, 89.14911522239515, 93.00003341222717]",3.0,False,8.75,3.304037933599835,1.312406063079834,0.6414935875610033
0,,sub_110,2024-07-08 10:52:39,3,distance,cathedral,numerosity_judgement,2,50,2,countries_forward,"['_Yemen_', '_Togo_']","['f', 'm']","['p248', 'p318']","[8, 3]","[92.0152836843556, 89.14911522239515]",2.0,True,7.5,3.5355339059327378,1.1874141693115234,0.7683804335489729
0,,sub_110,2024-07-08 10:52:42,3,distance,cathedral,numerosity_judgement,2,51,3,countries_forward,"['_Belgium_', '_Mali_', '_Oman_']","['m', 'm', 'm']","['p229', 'p256', 'p307']","[0, 3, 1]","[84.40078082039426, 89.14911522239515, 86.2038576498559]",3.0,True,3.3333333333333335,1.5275252316519468,2.124847173690796,0.7231528770854614
0,,sub_110,2024-07-08 10:52:46,3,distance,cathedral,numerosity_judgement,2,52,4,countries_forward,"['_Belgium_', '_Tonga_', '_Yemen_', '_Cuba_']","['m', 'm', 'f', 'f']","['p318', 'p256', 'p284', 'p248']","[8, 6, 9, 4]","[92.0152836843556, 91.58892582949886, 92.00610777531934, 89.31368318402099]",4.0,True,8.75,2.217355782608345,1.4374032020568848,0.8603563727159232
0,,sub_110,2024-07-08 10:52:50,3,distance,cathedral,numerosity_judgement,2,53,6,countries_forward,"['_Belgium_', '_Cuba_', '_Sudan_', '_Britain_', '_Japan_', '_Oman_']","['m', 'm', 'm', 'm', 'f', 'f']","['p256', 'p318', 'p307', 'p229', 'p268', 'p284']","[1, 7, 5, 3, 10, 9]","[86.2038576498559, 91.73820004985969, 90.34149293193902, 89.14911522239515, 93.00003341222717, 92.00610777531934]",4.0,False,7.833333333333333,3.488074922742725,2.0623526573181152,0.8427193281125865
0,,sub_110,2024-07-08 10:52:53,3,distance,cathedral,numerosity_judgement,2,54,5,countries_forward,"['_Congo_', '_Japan_', '_Yemen_', '_Togo_', '_Peru_']","['m', 'f', 'f', 'f', 'm']","['p318', 'p268', 'p248', 'p284', 'p256']","[8, 3, 10, 0, 6]","[92.0152836843556, 89.14911522239515, 93.00003341222717, 84.40078082039426, 91.58892582949886]",5.0,True,7.4,3.9749213828703582,1.6248841285705566,0.7972647826580411
0,,sub_110,2024-07-08 10:52:58,3,distance,cathedral,numerosity_judgement,2,55,6,countries_forward,"['_Tonga_', '_Syria_', '_Yemen_', '_Congo_', '_Mali_', '_Japan_']","['f', 'f', 'f', 'm', 'f', 'm']","['p284', 'p268', 'p248', 'p229', 'p245', 'p318']","[10, 5, 3, 1, 8, 7]","[93.00003341222717, 90.34149293193902, 89.14911522239515, 86.2038576498559, 92.0152836843556, 91.73820004985969]",6.0,True,7.666666666666667,3.32665998663324,2.749803066253662,0.9129951197366928
0,,sub_110,2024-07-08 10:53:01,3,distance,cathedral,numerosity_judgement,2,56,5,countries_forward,"['_Oman_', '_Cuba_', '_Congo_', '_Yemen_', '_Togo_']","['f', 'f', 'm', 'f', 'm']","['p284', 'p245', 'p307', 'p268', 'p229']","[2, 7, 5, 3, 9]","[87.57049330475357, 91.73820004985969, 90.34149293193902, 89.14911522239515, 92.00610777531934]",4.0,False,7.2,2.863564212655271,1.4373974800109863,0.7906934513676087
